Timestamp,Inlet Flow (L/min),Outlet Flow (L/min)
2024-02-01 00:00:00,12.572956348812209,12.110493479540867
2024-02-01 00:10:00,17.85760547238923,16.77210705117661
2024-02-01 00:20:00,19.58170154221201,14.629764435685635
2024-02-01 00:30:00,18.474488501960305,17.994196125592897
2024-02-01 00:40:00,12.236189146094997,11.404634606298915
2024-02-01 00:50:00,14.171113651264825,12.738841666388366
2024-02-01 01:00:00,19.072980900842772,15.816845639648701
2024-02-01 01:10:00,10.146090378986635,7.011014123906596
2024-02-01 01:20:00,18.043386003247036,13.938817804230155
2024-02-01 01:30:00,17.43008690846844,14.618606878133921
2024-02-01 01:40:00,19.049959547063217,16.216570630987214
2024-02-01 01:50:00,17.90517565116669,14.13544186228231
2024-02-01 02:00:00,11.175547590904877,6.347990065379744
2024-02-01 02:10:00,13.452988970384563,11.36659369896735
2024-02-01 02:20:00,15.684174765158229,11.751865989930753
2024-02-01 02:30:00,12.418315941056985,10.871416348159926
2024-02-01 02:40:00,17.398674145970865,16.603348024951348
2024-02-01 02:50:00,19.165955601739924,18.752345789345746
2024-02-01 03:00:00,15.648486100393798,12.717652952159773
2024-02-01 03:10:00,16.212536818223608,15.257541867124734
2024-02-01 03:20:00,19.697375741178917,16.386606305092005
2024-02-01 03:30:00,14.811949018187446,13.109516810652309
2024-02-01 03:40:00,13.735112981846767,9.96030794305418
2024-02-01 03:50:00,14.3415033225445,13.600845219059831
2024-02-01 04:00:00,13.243991360200706,8.281315647719573
2024-02-01 04:10:00,19.842532822533293,18.241849586283326
2024-02-01 04:20:00,19.989310491021495,17.9053721747499
2024-02-01 04:30:00,10.237469591589209,8.957998062008805
2024-02-01 04:40:00,11.843642849226683,7.806604562211595
2024-02-01 04:50:00,13.667249235510713,9.356732513091504
2024-02-01 05:00:00,17.294359099032807,13.526386521850357
2024-02-01 05:10:00,15.446025930522039,10.591714828234494
2024-02-01 05:20:00,18.595086270012366,16.60216499118753
2024-02-01 05:30:00,10.218286845500918,5.384909926028239
2024-02-01 05:40:00,18.00317741570891,15.379548379326929
2024-02-01 05:50:00,12.052278427275997,8.53546290341277
2024-02-01 06:00:00,15.196299446924895,13.313833665931812
2024-02-01 06:10:00,19.02203427475021,18.97649799261567
2024-02-01 06:20:00,17.413450679991943,12.534671573764594
2024-02-01 06:30:00,19.445636376649595,18.404604415441312
2024-02-01 06:40:00,18.320305127332443,15.253449711535698
2024-02-01 06:50:00,10.196665806940654,9.677929753058446
2024-02-01 07:00:00,12.347156422939278,10.30634965679497
2024-02-01 07:10:00,16.709619410407086,13.654936741689689
2024-02-01 07:20:00,18.659400093511977,16.92977588826004
2024-02-01 07:30:00,10.755341425105605,7.172061655108666
2024-02-01 07:40:00,16.95167171071097,12.60315032487276
2024-02-01 07:50:00,10.14351845194103,7.68455861302325
2024-02-01 08:00:00,13.737763579818061,10.423299228888315
2024-02-01 08:10:00,19.497747427685756,15.513900233249032
2024-02-01 08:20:00,16.8229349002543,12.126680182106124
2024-02-01 08:30:00,17.49193649159834,15.391983977739063
2024-02-01 08:40:00,18.360159851942967,13.847191895356001
2024-02-01 08:50:00,10.058410039044059,6.393437529748953
2024-02-01 09:00:00,13.65015643785695,12.21785341784327
2024-02-01 09:10:00,10.22452188296736,7.891265800342621
2024-02-01 09:20:00,14.477256760651862,10.035282523124646
2024-02-01 09:30:00,14.651336202889027,14.130441760044166
2024-02-01 09:40:00,15.55390834711508,14.809256983227842
2024-02-01 09:50:00,13.77346770924526,11.671782009225929
2024-02-01 10:00:00,16.03116358442603,15.929349488487187
2024-02-01 10:10:00,18.954224487419232,14.08765678184613
2024-02-01 10:20:00,16.99848800197572,15.244417880776858
2024-02-01 10:30:00,18.103876341629324,13.741310576211239
2024-02-01 10:40:00,13.68925665285587,12.601537932703184
2024-02-01 10:50:00,12.44504479079279,9.007352263214864
2024-02-01 11:00:00,10.03093655037139,9.24554509963293
2024-02-01 11:10:00,13.344329676488545,12.99482654463657
